id,name,type,rarity,weight_class,bucket,via,set
693,Nightmare Court Boots,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
694,Nightmare Court Breastplate,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
692,Nightmare Court Collar,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
701,Nightmare Court Faceguard,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
687,Nightmare Court Footwraps,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
700,Nightmare Court Gauntlets,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
689,Nightmare Court Gloves,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
697,Nightmare Court Greaves,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
690,Nightmare Court Guise,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
698,Nightmare Court Helmet,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
691,Nightmare Court Leggings,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
695,Nightmare Court Legguards,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
686,Nightmare Court Mantle,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
696,Nightmare Court Pauldrons,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
688,Nightmare Court Regalia,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
684,Nightmare Court Robes,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
685,Nightmare Court Sarong,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
4517,Nightmare Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4433,Nightmare Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4482,Nightmare Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4512,Nightmare Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4490,Nightmare Harpoon,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4446,Nightmare Longbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4474,Nightmare Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7015,Nightmare Nettleguard,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4456,Nightmare Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4496,Nightmare Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4465,Nightmare Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4505,Nightmare Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4383,Nightmare Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4428,Nightmare Speargun,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11062,Nightmare Splitter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4529,Nightmare Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4538,Nightmare Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7030,Nightmare Thornblade,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4380,Nightmare Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4415,Nightmare Trident,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4399,Nightmare Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
521,Nightshade Boots,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
508,Nightshade Coat,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
506,Nightshade Gloves,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
495,Nightshade Helm,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
503,Nightshade Leggings,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
487,Nightshade Shoulderguards,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
9656,Nightspeaker Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9659,Nightspeaker Wings Backpack,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6216,Nightwing,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4791,Nitro,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
238,Noble Boots,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
222,Noble Coat,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
252,Noble Gloves,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
262,Noble Mask,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
221,Noble Pants,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
11038,Noble Pointed Ears,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
11040,Noble Pointed Ears,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
11041,Noble Pointed Ears,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
233,Noble Shoulders,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
5084,Norn Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5235,Norn Blade,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5047,Norn Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5228,Norn Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5138,Norn Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5194,Norn Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5162,Norn Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5153,Norn Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5115,Norn Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5174,Norn Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5096,Norn Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5117,Norn Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5089,Norn Spear,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5104,Norn Speargun,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5230,Norn Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5103,Norn Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5108,Norn Trident,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5109,Norn Warhammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5078,Norn Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12768,Nothorium Hammer Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
532,Oaken Boots,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
529,Oaken Coat,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
526,Oaken Gloves,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
514,Oaken Helm,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
524,Oaken Leggings,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
511,Oaken Shoulderguards,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
7881,Oblivion,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8324,Obsidian Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7921,Obsidian Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8132,Obsidian Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8131,Obsidian Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8127,Obsidian Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7936,Obsidian Longbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8079,Obsidian Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8075,Obsidian Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8306,Obsidian Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8080,Obsidian Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7918,Obsidian Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8312,Obsidian Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7949,Obsidian Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7962,Obsidian Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7933,Obsidian Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8310,Obsidian Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4732,Occultist Flame,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12344,Ocean's Heart Fishing Rod,Gathering,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5524,Odonata,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11478,Officer's Remnant Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11491,Officer's Remnant Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11489,Officer's Remnant Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11506,Officer's Remnant Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11472,Officer's Remnant Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11502,Officer's Remnant Longbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11471,Officer's Remnant Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11509,Officer's Remnant Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11495,Officer's Remnant Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11485,Officer's Remnant Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11473,Officer's Remnant Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11501,Officer's Remnant Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11512,Officer's Remnant Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11513,Officer's Remnant Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11470,Officer's Remnant Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11480,Officer's Remnant Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4110,Ogre Blaster,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
3929,Ogre Blaze,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4033,Ogre Bludgeoner,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4095,Ogre Breaker,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4068,Ogre Bulwark,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4035,Ogre Cleaver,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4065,Ogre Dirk,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
3941,Ogre Effigy,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4039,Ogre Flintlock,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4014,Ogre Harbinger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4025,Ogre Harpoon Gun,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
3993,Ogre Hornbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4064,Ogre Javelin,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4071,Ogre Longsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4100,Ogre Scimitar,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4007,Ogre Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4001,Ogre Trident,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
3954,Ogre Truncheon,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4101,Ogre Warstaff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4769,Oikoumene,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8773,Old Ascalon,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12876,Old-Growth Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12866,Old-Growth Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12857,Old-Growth Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12874,Old-Growth Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12916,Old-Growth Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12895,Old-Growth Longbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12933,Old-Growth Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12931,Old-Growth Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12930,Old-Growth Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12860,Old-Growth Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12897,Old-Growth Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12909,Old-Growth Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12891,Old-Growth Spear,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12887,Old-Growth Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12885,Old-Growth Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12912,Old-Growth Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12864,Old-Growth Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8028,Olmakhan Mantle,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
8030,Olmakhan Mantle,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
8032,Olmakhan Mantle,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
6295,Oni Blade,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6991,Onus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8235,Onyx Lion Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8273,Onyx Lion Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8298,Onyx Lion Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8292,Onyx Lion Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8256,Onyx Lion Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8242,Onyx Lion Longbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8267,Onyx Lion Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8276,Onyx Lion Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8279,Onyx Lion Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8275,Onyx Lion Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8245,Onyx Lion Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8237,Onyx Lion Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8274,Onyx Lion Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8244,Onyx Lion Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8293,Onyx Lion Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8236,Onyx Lion Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12364,Onyx Spider's Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12505,Onyx Spider's Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12500,Onyx Spider's Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12562,Onyx Spider's Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12380,Onyx Spider's Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12423,Onyx Spider's Longbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12559,Onyx Spider's Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12548,Onyx Spider's Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12563,Onyx Spider's Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12522,Onyx Spider's Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12443,Onyx Spider's Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12461,Onyx Spider's Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12441,Onyx Spider's Spear,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12407,Onyx Spider's Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12520,Onyx Spider's Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12450,Onyx Spider's Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12452,Onyx Spider's Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5362,OooOoo Shooter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9217,Open Warlord's Plate Helm,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
4821,Ophidian,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8525,Orchestral Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8528,Orchestral Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8530,Orchestral Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8550,Orchestral Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8548,Orchestral Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8532,Orchestral Longbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8552,Orchestral Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8546,Orchestral Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8549,Orchestral Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8527,Orchestral Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8540,Orchestral Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8519,Orchestral Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8526,Orchestral Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8537,Orchestral Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8521,Orchestral Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8523,Orchestral Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
528,Orchid Boots,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
502,Orchid Coat,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
501,Orchid Epaulets,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
497,Orchid Gloves,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
489,Orchid Helm,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
499,Orchid Leggings,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
11949,Ornamented Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11960,Ornamented Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11947,Ornamented Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
2304,Ornate Armorsmith's Backpack,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
2299,Ornate Artificer's Backpack,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
2321,Ornate Huntsman's Backpack,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
2276,Ornate Jeweler's Backpack,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
2293,Ornate Leatherworker's Backpack,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
2283,Ornate Tailor's Backpack,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
2288,Ornate Weaponsmith's Backpack,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5073,Orrian Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4865,Orrian Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5093,Orrian Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5051,Orrian Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
13373,Orrian Glaive,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5082,Orrian Longsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5065,Orrian Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5055,Orrian Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5085,Orrian Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5105,Orrian Sabre,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5057,Orrian Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5080,Orrian Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5223,Orrian Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5087,Orrian Smasher,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5077,Orrian Spear,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5166,Orrian Speargun,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5097,Orrian Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5043,Orrian Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5049,Orrian Trident,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5048,Orrian Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5523,Orthoptera,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
237,Outlaw Boots,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
220,Outlaw Coat,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
251,Outlaw Gloves,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
261,Outlaw Mask,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
218,Outlaw Pants,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
231,Outlaw Shoulders,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
4977,Pact Avenger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4974,Pact Battleaxe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4954,Pact Brazier,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4978,Pact Crusher,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4979,Pact Dirk,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5787,Pact Fleet Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5786,Pact Fleet Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5775,Pact Fleet Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5779,Pact Fleet Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5780,Pact Fleet Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5781,Pact Fleet Longbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5773,Pact Fleet Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5778,Pact Fleet Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5785,Pact Fleet Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5777,Pact Fleet Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5782,Pact Fleet Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5788,Pact Fleet Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5783,Pact Fleet Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5784,Pact Fleet Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5774,Pact Fleet Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5776,Pact Fleet Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4975,Pact Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4982,Pact Gladius,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4959,Pact Handgun,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4951,Pact Harpoon Gun,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4955,Pact Herald,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4973,Pact Hornbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4964,Pact Morning Star,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4963,Pact Needler,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4980,Pact Quarterstaff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4971,Pact Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
